sample_id	model	candidate_rank	text	objective	STA	STA_PROB	FL	FL_PROB	SIM	BLEU	BLEU_NORM	J	J_BINARY
79	bart-base-rlhf-jbleu	2	Oh wait its not well, looks like my point is moot.	0.9604648648847243	1.0	0.9997052550315857	1.0	0.646683931350708	0.837340235710144	82.4236750264605	0.824236750264605	0.541334867477417	0.837340235710144
79	bart-base-rlhf-jbleu	3	oh wait its not well, looks like my point is moot.	1.094401509147022	1.0	0.9997232556343079	1.0	0.7546225786209106	0.837340235710144	91.21679090703874	0.9121679090703875	0.6317009925842285	0.837340235710144
80	bart-base-rlhf-jbleu	0	Get a life and stop dissing me in french, I understand it very well.	1.2816077611193517	1.0	0.891963541507721	1.0	0.9552775025367737	0.9330199360847473	80.89976633967794	0.8089976633967794	0.7950008511543274	0.9330199360847473
80	bart-base-rlhf-jbleu	1	lol get a life and stop dissing me in french , i understand it very well	1.2563218053587886	1.0	0.8781523704528809	1.0	0.9454343318939209	0.9559701681137085	71.183044767722	0.7118304476772199	0.7936803102493286	0.9559701681137085
80	bart-base-rlhf-jbleu	2	Get a life and stop dissing me in french , i understand it very well.	1.165018428497606	1.0	0.8125520348548889	1.0	0.9533678293228149	0.9330199360847473	63.30748841488094	0.6330748841488094	0.7227741479873657	0.9330199360847473
80	bart-base-rlhf-jbleu	3	Get a life and stop dissing me in french , i understand it very well	1.1773262977426726	1.0	0.8138835430145264	1.0	0.961892306804657	0.9361611008644104	63.37635278008298	0.6337635278008298	0.7328908443450928	0.9361611008644104
81	bart-base-rlhf-jbleu	0	he should be beaten mercilessly every day he has left of his miserable life .	0.2939372347450635	0.0	0.0018709301948547363	1.0	0.8956090211868286	1.0	5.255923420816887	0.052559234208168874	0.0016756219556555152	0.0
81	bart-base-rlhf-jbleu	1	He should be beaten mercilessly every day he has left of his miserable life.	0.312446351372039	0.0	0.0015529990196228027	1.0	0.9327095746994019	1.0	9.78237574896145	0.0978237574896145	0.0014484970597550273	0.0
81	bart-base-rlhf-jbleu	2	he should be beaten mercilessly every day he has left of his miserable life.	0.29408023741718436	0.0	0.0017128586769104004	1.0	0.8970198035240173	1.0	5.255923420816887	0.052559234208168874	0.0015364681603386998	0.0
81	bart-base-rlhf-jbleu	3	he should be punished every day he has left of his miserable life .	0.20584975192041868	0.0	0.0023162364959716797	0.0	0.4540739059448242	0.8768507242202759	10.571070857151538	0.10571070857151538	0.0009222211665473878	0.0
82	bart-base-rlhf-jbleu	0	where has been you at otherbrain ? ?	0.3543318142826045	1.0	0.9985302090644836	0.0	0.22122304141521454	0.8639845848083496	13.134549472120788	0.13134549472120788	0.19085237383842468	0.0
82	bart-base-rlhf-jbleu	1	where has been you at otherbrain ? ? ?	0.3105544120501651	1.0	0.998071014881134	0.0	0.1846199929714203	0.8628654479980469	11.339582221952005	0.11339582221952005	0.1589949131011963	0.0
82	bart-base-rlhf-jbleu	2	where has been you at otherbrain?	0.3257563555820802	1.0	0.9996653199195862	0.0	0.2023971974849701	0.8393990993499756	12.600736402830258	0.12600736402830257	0.169835165143013	0.0
82	bart-base-rlhf-jbleu	3	where has been you at otherbrain? ? ?	0.39365628067962066	1.0	0.999364972114563	0.0	0.2626529037952423	0.8628654479980469	11.339582221952005	0.11339582221952005	0.22649019956588745	0.0
83	bart-base-rlhf-jbleu	0	I'm too twin!	0.43352413638234993	1.0	0.9997345805168152	0.0	0.2731739580631256	0.8487991094589233	24.880469496253564	0.24880469496253566	0.23180826008319855	0.0
83	bart-base-rlhf-jbleu	1	imy too twin !	0.3713280574858274	1.0	0.9993137717247009	0.0	0.19636671245098114	0.9109535217285156	24.880469496253564	0.24880469496253566	0.1787581890821457	0.0
83	bart-base-rlhf-jbleu	2	Imy too twin !	0.25577592565418145	1.0	0.9995481967926025	0.0	0.09227872639894485	0.9109535217285156	24.880469496253564	0.24880469496253566	0.08402365446090698	0.0
83	bart-base-rlhf-jbleu	3	Imy too twin!	0.2404786692440595	1.0	0.9995073080062866	0.0	0.07850677520036697	0.9109535217285156	24.880469496253564	0.24880469496253566	0.07148078829050064	0.0
84	bart-base-rlhf-jbleu	0	ughh bring me a plate with food to my door step b4 i whoop you talker	0.47322328232138994	1.0	0.8989010453224182	0.0	0.2624226212501526	0.8708196878433228	51.2949710782752	0.5129497107827521	0.2054193615913391	0.0
84	bart-base-rlhf-jbleu	1	ughh bring me a plate with food to my door step b4 i whoop	0.5250322247418872	1.0	0.998906672000885	0.0	0.3018752336502075	0.7863301634788513	59.5640359271809	0.595640359271809	0.2371140718460083	0.0
84	bart-base-rlhf-jbleu	2	ughh bring me a plate with food to my door step b4 i whoop you	0.5437048597941073	1.0	0.9870265126228333	0.0	0.3083314895629883	0.8513771295547485	55.12003357447276	0.5512003357447276	0.2591007649898529	0.0
84	bart-base-rlhf-jbleu	3	ughh bring me a plate with food to my door step b4 i	0.49555162387592616	1.0	0.9995597004890442	0.0	0.306284636259079	0.6704833507537842	64.79121525090147	0.6479121525090147	0.20526832342147827	0.0
85	bart-base-rlhf-jbleu	0	"But if saying ""fuck that group"" is much more offensive for you, go ahead."	0.45632649134029835	0.0	0.001309812068939209	1.0	0.9595407843589783	1.0000001192092896	65.26460174517786	0.6526460174517785	0.0012568181846290827	0.0
85	bart-base-rlhf-jbleu	1	"But if saying ""don't mind that group"" is much more offensive for you, go ahead."	1.1698769618017546	1.0	0.9999030232429504	1.0	0.8920919299125671	0.835553765296936	65.03386691979853	0.6503386691979852	0.7453185319900513	0.835553765296936
85	bart-base-rlhf-jbleu	2	"But if saying ""don't like that group"" is much more offensive for you, go ahead."	1.2089195896131866	1.0	0.999897301197052	1.0	0.9070804119110107	0.8589173555374146	65.03386691979853	0.6503386691979852	0.7790271043777466	0.8589173555374146
85	bart-base-rlhf-jbleu	3	"But if saying ""fuck that group"" is much more offensive for you , go ahead."	0.4559821652958655	0.0	0.0013118386268615723	1.0	0.95782071352005	1.0000001192092896	65.26460174517786	0.6526460174517785	0.0012565063079819083	0.0
86	bart-base-rlhf-jbleu	0	they were reading bible versus all loud	0.26210331211063453	1.0	0.9999221563339233	0.0	0.097689189016819	0.9390617609024048	22.772101321113862	0.2277210132111386	0.0917290449142456	0.0
86	bart-base-rlhf-jbleu	1	they were reading bible versus all loud and things	0.3171642455499918	1.0	0.999937117099762	0.0	0.1481485664844513	0.9666244387626648	19.070828081828378	0.19070828081828378	0.1431950181722641	0.0
86	bart-base-rlhf-jbleu	2	they were reading bible versus all loud and stuff	0.44100599915201966	1.0	0.9999157786369324	0.0	0.2505094110965729	0.9792824387550354	19.070828081828378	0.19070828081828378	0.24529880285263062	0.0
86	bart-base-rlhf-jbleu	3	They were reading bible versus all loud and things.	0.28285476016368716	1.0	0.9999412298202515	0.0	0.09865901619195938	0.9586762189865112	29.071536848410968	0.29071536848410967	0.09457649290561676	0.0
87	bart-base-rlhf-jbleu	0	its sum about yo daddy	0.3092950925276131	1.0	0.9990065693855286	0.0	0.1005883738398552	0.9095569849014282	42.72870063962342	0.4272870063962342	0.09139996767044067	0.0
87	bart-base-rlhf-jbleu	1	its about yo daddy	1.024386250972748	1.0	0.9989585876464844	1.0	0.6471260190010071	0.8640353679656982	100.00000000000004	1.0000000000000004	0.5585575103759766	0.8640353679656982
87	bart-base-rlhf-jbleu	2	It's about your daddy.	1.0493689778166397	1.0	0.9995468854904175	1.0	0.9699202179908752	0.770118236541748	12.703318703865365	0.12703318703865366	0.7466148138046265	0.770118236541748
87	bart-base-rlhf-jbleu	3	Its about your daddy.	0.8378740432577714	1.0	0.9994722008705139	1.0	0.7422999739646912	0.7811490297317505	12.703318703865365	0.12703318703865366	0.5795408487319946	0.7811490297317505
88	bart-base-rlhf-jbleu	0	a proven racist that now will be on the payroll of the taxpayers of alberta .	0.5592427025897865	1.0	0.8430532217025757	0.0	0.3360465168952942	0.9513416290283203	50.95172447616117	0.5095172447616116	0.2695199251174927	0.0
88	bart-base-rlhf-jbleu	1	A proven racist that now will be on the payroll of the taxpayers of alberta.	0.5049027811153297	1.0	0.863457202911377	0.0	0.2764612138271332	0.9513416290283203	50.95172447616117	0.5095172447616116	0.2270970642566681	0.0
88	bart-base-rlhf-jbleu	2	He is a proven racist that now will be on the payroll of the taxpayers of alberta.	0.37736205980475185	0.0	0.011519074440002441	1.0	0.8353631496429443	0.8320537805557251	47.63100914774511	0.4763100914774511	0.008006528951227665	0.0
88	bart-base-rlhf-jbleu	3	He is a proven racist that now will be on the payroll of the taxpayers of alberta .	0.3778206452756667	0.0	0.011906087398529053	1.0	0.8362663388252258	0.8320537805557251	47.63100914774511	0.4763100914774511	0.008284476585686207	0.0
89	bart-base-rlhf-jbleu	0	surely someone knows today that fruit juice is bad for you .	1.3244043151167602	1.0	0.9998685717582703	1.0	0.9402408599853516	0.8985450267791748	80.70557274927978	0.8070557274927979	0.844737708568573	0.8985450267791748
89	bart-base-rlhf-jbleu	1	Surely someone knows today that fruit juice is bad for you.	1.3478994289664001	1.0	0.9998555183410645	1.0	0.9616408944129944	0.8985450267791748	80.70557274927978	0.8070557274927979	0.8639528155326843	0.8985450267791748
89	bart-base-rlhf-jbleu	2	surely a person knows today that fruit juice is bad for you .	1.2470306266940174	1.0	0.9999096393585205	1.0	0.881969690322876	0.9029464721679688	73.61703354503862	0.7361703354503862	0.7962994575500488	0.9029464721679688
89	bart-base-rlhf-jbleu	3	surely a person knows today that fruit juice is bad for you.	1.2303701748049793	1.0	0.9999024868011475	1.0	0.866868257522583	0.9029464721679688	73.61703354503862	0.7361703354503862	0.7826592922210693	0.9029464721679688
90	bart-base-rlhf-jbleu	0	its like you don't even try anymore .	1.0885731637477876	1.0	0.9997984766960144	1.0	0.8861376643180847	0.7975438237190247	50.000000000000014	0.5000000000000001	0.7065912485122681	0.7975438237190247
90	bart-base-rlhf-jbleu	1	its like you dont even try anymore .	1.2472287118434908	1.0	0.9997137188911438	1.0	0.9206884503364563	0.7968161702156067	100.00000000000004	1.0000000000000004	0.7334094047546387	0.7968161702156067
90	bart-base-rlhf-jbleu	2	Its like you don't even try anymore.	1.104936711424608	1.0	0.9999189376831055	1.0	0.9247300028800964	0.7975438237190247	41.11336169005198	0.4111336169005198	0.7374529242515564	0.7975438237190247
90	bart-base-rlhf-jbleu	3	its like you don't even try anymore.	1.0974720418453217	1.0	0.999817967414856	1.0	0.8950459957122803	0.7975438237190247	50.000000000000014	0.5000000000000001	0.7137084603309631	0.7975438237190247
91	bart-base-rlhf-jbleu	0	the only evidence so far , has , and always will , lead right back to the corrupt democrats !	0.21514450383525824	0.0	0.014997780323028564	0.0	0.4769617021083832	1.0	5.039518688486958	0.05039518688486958	0.007153366692364216	0.0
91	bart-base-rlhf-jbleu	1	the only evidence so far , has , and always will , lead right back to the democrats !	0.6333323123712625	1.0	0.9999474287033081	0.0	0.4558875560760498	0.961722731590271	3.0272532566104675	0.030272532566104675	0.43841439485549927	0.0
91	bart-base-rlhf-jbleu	2	the only evidence so far , has, and always will , lead right back to the corrupt democrats !	0.22320465312492585	0.0	0.015388906002044678	1.0	0.5135169625282288	1.0	5.039518688486958	0.05039518688486958	0.007902463898062706	0.0
91	bart-base-rlhf-jbleu	3	The only evidence so far, has, and always will, lead right back to the democrats.	0.9089654189875579	1.0	0.9999630451202393	1.0	0.7105339765548706	0.9363729953765869	3.168429634207702	0.03168429634207702	0.6653002500534058	0.9363729953765869
92	bart-base-rlhf-jbleu	0	I defend my street with sticks, harsh language and my good looks.	1.292845309781943	1.0	0.9897792339324951	1.0	0.9401320219039917	0.9817548990249634	37.239098949398254	0.3723909894939825	0.9135456681251526	0.9817548990249634
92	bart-base-rlhf-jbleu	1	i defend my street with sticks , harsh language and my good looks .	1.1792836063072722	1.0	0.9877089262008667	1.0	0.8494906425476074	0.9817548990249634	34.98761149110957	0.34987611491109566	0.8237409591674805	0.9817548990249634
92	bart-base-rlhf-jbleu	2	I defend my street with sticks , harsh language and my good looks.	1.1858918557643037	1.0	0.9886242151260376	1.0	0.8496753573417664	0.9817548990249634	37.239098949398254	0.3723909894939825	0.8246835470199585	0.9817548990249634
92	bart-base-rlhf-jbleu	3	I defend my street with sticks and harsh language and my good looks.	1.1328230306998428	1.0	0.9927103519439697	1.0	0.8442460894584656	0.9797250032424927	17.96071710171446	0.17960717101714463	0.8210995197296143	0.9797250032424927
93	bart-base-rlhf-jbleu	0	I already gotta go through this during the fall.	1.3192121653802005	1.0	0.9999618530273438	1.0	0.9655362367630005	0.9024835824966431	65.80370064762461	0.6580370064762461	0.8713473081588745	0.9024835824966431
93	bart-base-rlhf-jbleu	1	i already gotta go through this during the fall	1.2924114137349658	1.0	0.9999548196792603	1.0	0.9661413431167603	0.9057704210281372	53.417359568998464	0.5341735956899847	0.8750627040863037	0.9057704210281372
93	bart-base-rlhf-jbleu	2	I already gotta go through this during the fall	1.3309789152046316	1.0	0.9999629855155945	1.0	0.9705199599266052	0.9057704210281372	66.90484408935988	0.6690484408935988	0.8790357708930969	0.9057704210281372
93	bart-base-rlhf-jbleu	3	I already gotta do this during the fall.	0.9870536591858654	1.0	0.9999597072601318	1.0	0.9648946523666382	0.6805424690246582	27.75806054476853	0.2775806054476853	0.6566253304481506	0.6805424690246582
94	bart-base-rlhf-jbleu	0	s - shut up	0.28826237959936346	0.0	0.0010643601417541504	1.0	0.781894326210022	0.9119066596031189	15.97357760615681	0.1597357760615681	0.0007589043816551566	0.0
94	bart-base-rlhf-jbleu	1	s - shut up.	0.2983981688168943	0.0	0.00109100341796875	1.0	0.9184274077415466	0.8713415861129761	10.682175159905848	0.10682175159905848	0.000873090757522732	0.0
94	bart-base-rlhf-jbleu	2	s - keep quiet.	1.0584498822689057	1.0	0.9999422430992126	1.0	0.9777314066886902	0.8007085919380188	0.0	0.0	0.7828327417373657	0.8007085919380188
94	bart-base-rlhf-jbleu	3	s - stop talking.	0.9995556950569153	1.0	0.9991928339004517	1.0	0.9457692503929138	0.7754998207092285	0.0	0.0	0.7328518629074097	0.7754998207092285
95	bart-base-rlhf-jbleu	0	what does that mean ? - _ -	1.2945903420448304	1.0	0.9999637007713318	1.0	0.9737886786460876	0.7914597988128662	100.00000000000004	1.0000000000000004	0.7706866264343262	0.7914597988128662
95	bart-base-rlhf-jbleu	1	What does that mean? - _ -	1.2555932043841074	1.0	0.9999630451202393	1.0	0.9745746850967407	0.7914597988128662	84.08964152537145	0.8408964152537145	0.771308183670044	0.7914597988128662
95	bart-base-rlhf-jbleu	2	what does that mean? - _ -	1.2926884174346924	1.0	0.9999633431434631	1.0	0.9718706011772156	0.7914597988128662	100.00000000000004	1.0000000000000004	0.7691683173179626	0.7914597988128662
95	bart-base-rlhf-jbleu	3	What does that mean ? - _ -	1.2560820697596262	1.0	0.9999637007713318	1.0	0.9750672578811646	0.7914597988128662	84.08964152537145	0.8408964152537145	0.771698534488678	0.7914597988128662
96	bart-base-rlhf-jbleu	0	almost all real information gets sink down , while people discuss irrelevant things	0.9069301730206945	1.0	0.9998558759689331	0.0	0.49949800968170166	0.9659050107002258	91.21679090703874	0.9121679090703875	0.4823980927467346	0.0
96	bart-base-rlhf-jbleu	1	almost all real information gets sink down , while people discuss irrelevant thing	0.6656120001424451	1.0	0.9998167157173157	0.0	0.31797903776168823	0.9474451541900635	82.4236750264605	0.824236750264605	0.30121248960494995	0.0
96	bart-base-rlhf-jbleu	2	almost all real information gets sink down , while people discuss irrelevant things.	0.9559092592387778	1.0	0.9999276995658875	1.0	0.5659269094467163	0.9507328271865845	83.85766789076261	0.8385766789076261	0.5380064249038696	0.9507328271865845
96	bart-base-rlhf-jbleu	3	almost all real information gets sink down , while people discuss irrelevant things .	0.9683400701671225	1.0	0.9999289512634277	1.0	0.5767294764518738	0.9507328271865845	83.85766789076261	0.8385766789076261	0.5482767224311829	0.9507328271865845
97	bart-base-rlhf-jbleu	0	a us lawmaker calls the israeli prime minister a chicken and is praised for it .	0.7333108707285743	1.0	0.9913631081581116	0.0	0.39983442425727844	0.9055647253990173	81.53551038173119	0.8153551038173119	0.3589487373828888	0.0
97	bart-base-rlhf-jbleu	1	a us lawmaker calls the israeli prime minister unsuitable and is praised for it .	0.7220169916643118	1.0	0.9998888969421387	0.0	0.49571892619132996	0.7314475774765015	74.8705249982442	0.748705249982442	0.36255213618278503	0.0
97	bart-base-rlhf-jbleu	2	a us lawmaker calls the israeli prime minister and is praised for it .	0.6719501677034802	1.0	0.9999600648880005	0.0	0.42478591203689575	0.7614096403121948	74.97153770440843	0.7497153770440843	0.3234231770038605	0.0
97	bart-base-rlhf-jbleu	3	a us lawmaker calls the israeli prime minister a chicken and is praised for it.	0.6481669171667913	1.0	0.9884786009788513	0.0	0.3230403959751129	0.9055647253990173	81.53551038173119	0.8153551038173119	0.28916358947753906	0.0
98	bart-base-rlhf-jbleu	0	or maybe i should clean and wash diplomat to earn that equivalent amount of money .	0.7858654509022613	1.0	0.9976539611816406	0.0	0.4986761510372162	0.9262720942497253	53.07074109851437	0.5307074109851437	0.46082615852355957	0.0
98	bart-base-rlhf-jbleu	1	Or maybe I should clean and wash diplomat to earn that equivalent amount of money.	0.731139738442489	1.0	0.9980696439743042	0.0	0.4796670079231262	0.9262720942497253	39.65384287913186	0.39653842879131856	0.44344452023506165	0.0
98	bart-base-rlhf-jbleu	2	Or maybe i should clean and wash diplomat to earn that equivalent amount of money.	0.752127371665639	1.0	0.9985286593437195	0.0	0.4845096468925476	0.9262720942497253	45.788313721339826	0.45788313721339824	0.4481274485588074	0.0
98	bart-base-rlhf-jbleu	3	Or maybe i should clean and wash diplomat to earn that equivalent amount of money .	0.7592754408089344	1.0	0.9972025156021118	0.0	0.4914005994796753	0.9262720942497253	45.788313721339826	0.45788313721339824	0.4538973271846771	0.0
99	bart-base-rlhf-jbleu	0	well i guess gun control don 't work none too good .	0.580242930195196	1.0	0.9999170899391174	0.0	0.32499468326568604	0.962992787361145	42.40125351805035	0.4240125351805035	0.3129415810108185	0.0
99	bart-base-rlhf-jbleu	1	Well I guess gun control don't work none too good.	0.6273504818945269	1.0	0.999923586845398	0.0	0.27710428833961487	0.962992787361145	83.52052074548166	0.8352052074548166	0.2668290436267853	0.0
99	bart-base-rlhf-jbleu	2	Well, I guess gun control don't work none too good.	0.7206319808959962	1.0	0.9999257326126099	0.0	0.3226831555366516	0.9608104228973389	100.00000000000004	1.0000000000000004	0.3100143074989319	0.0
99	bart-base-rlhf-jbleu	3	Well i guess gun control don 't work none too good .	0.6016115746812722	1.0	0.9999250769615173	0.0	0.3406435251235962	0.962992787361145	43.66835442847811	0.4366835442847811	0.32801270484924316	0.0
0	bart-large-rlhf-jbleu	0	Do you not know what state secrets are or do you just pretend?	1.2114546568466762	1.0	0.9989880323410034	1.0	0.9045403599739075	0.8834048509597778	57.57575636202256	0.5757575636202256	0.7982667088508606	0.8834048509597778
0	bart-large-rlhf-jbleu	1	Do you not know what state secrets are or do you just pretend to be ignorant?	0.3941077870170043	0.0	0.0038462281227111816	1.0	0.9054206013679504	0.9383959770202637	46.36645919987621	0.4636645919987621	0.0032679210416972637	0.0
0	bart-large-rlhf-jbleu	2	Do you not know what state secrets are or do you just pretend to be naive?	1.2091016443299518	1.0	0.980623722076416	1.0	0.9068014621734619	0.9217514991760254	46.36645919987621	0.4636645919987621	0.8196500539779663	0.9217514991760254
0	bart-large-rlhf-jbleu	3	do you not know what state secrets are or do you just pretend to be ?	0.8235602002875986	1.0	0.9981446266174316	1.0	0.5316490530967712	0.9234659671783447	53.93396304198033	0.5393396304198033	0.490048885345459	0.9234659671783447
1	bart-large-rlhf-jbleu	0	I hope they've sorted things out for the next election.	1.290484922784	1.0	0.9999659657478333	1.0	0.967628538608551	0.9306321144104004	41.36817680097793	0.4136817680097793	0.9004755616188049	0.9306321144104004
1	bart-large-rlhf-jbleu	1	I hope they've sorted it out for the next election.	1.2157052513534121	1.0	0.9999649524688721	1.0	0.9451515078544617	0.8833970427513123	41.36817680097793	0.4136817680097793	0.8349148035049438	0.8833970427513123
1	bart-large-rlhf-jbleu	2	I hope they've sorted their problems for the next election.	1.1058204314512112	1.0	0.999965488910675	1.0	0.8222363591194153	0.9264799952507019	34.78635157752423	0.34786351577524227	0.7617592811584473	0.9264799952507019
1	bart-large-rlhf-jbleu	3	I hope they've sorted it out for the next election	1.1998108491852535	1.0	0.9999659061431885	1.0	0.963802695274353	0.8722890615463257	31.654199979887586	0.3165419997988759	0.8406859040260315	0.8722890615463257
2	bart-large-rlhf-jbleu	0	What kind of thread did I walk in on here?	1.069600774635984	1.0	0.9999617338180542	1.0	0.7372653484344482	0.8918927311897278	70.16879391277372	0.7016879391277372	0.6575364470481873	0.8918927311897278
2	bart-large-rlhf-jbleu	1	what kind of thread did i walk in on here ?	1.1563078652923395	1.0	0.9999282956123352	1.0	0.7728593945503235	0.8918927311897278	89.31539818068698	0.8931539818068699	0.6892582178115845	0.8918927311897278
2	bart-large-rlhf-jbleu	2	What kind of thread did I walk in on here?	1.069600774635984	1.0	0.9999617338180542	1.0	0.7372653484344482	0.8918927311897278	70.16879391277372	0.7016879391277372	0.6575364470481873	0.8918927311897278
2	bart-large-rlhf-jbleu	3	What kind of thread did i walk in on here?	1.1484064519405366	1.0	0.9999430179595947	1.0	0.7411487102508545	0.8918927311897278	100.00000000000004	1.0000000000000004	0.6609874367713928	0.8918927311897278
3	bart-large-rlhf-jbleu	0	The problem is that their management is so ridiculously incompetent.	0.45480396778457	0.0	0.0032896995544433594	1.0	0.968643069267273	1.0	63.15552371794039	0.6315552371794039	0.0031865446362644434	0.0
3	bart-large-rlhf-jbleu	1	The problem is that their management is so ridiculously inept.	0.44150975809274173	0.0	0.0021228790283203125	1.0	0.972886323928833	0.9740896821022034	59.00468726392806	0.5900468726392806	0.0020118069369345903	0.0
3	bart-large-rlhf-jbleu	2	the problem is that their management is not competent .	1.266860691448481	1.0	0.9990972876548767	1.0	0.9457464218139648	0.8733463287353516	66.06328636027612	0.6606328636027612	0.8252185583114624	0.8733463287353516
3	bart-large-rlhf-jbleu	3	The problem is that their management is so ridiculously incompetent	0.4614098030978748	0.0	0.003813803195953369	1.0	0.9675832390785217	0.9907876253128052	66.06328636027612	0.6606328636027612	0.0036561768501996994	0.0
4	bart-large-rlhf-jbleu	0	i think vera was mentally broken before things even begun at the end of the 100 st	1.0279328091292768	1.0	0.9973226189613342	1.0	0.6602281332015991	0.9237844944000244	78.09325628873462	0.7809325628873462	0.6082755923271179	0.9237844944000244
4	bart-large-rlhf-jbleu	1	i think vera was mentally broken before the problem even begun at the end of the 100 st	0.812453476575679	1.0	0.9973770976066589	0.0	0.4668382704257965	0.9003098011016846	83.94327083733333	0.8394327083733333	0.4191966652870178	0.0
4	bart-large-rlhf-jbleu	2	i think vera was mentally broken before the thing even begun at the end of the 100 st	0.7546336690462294	1.0	0.9981053471565247	0.0	0.40353405475616455	0.9230247139930725	83.94327083733333	0.8394327083733333	0.37176620960235596	0.0
4	bart-large-rlhf-jbleu	3	I think Vera was mentally broken before things even begun at the end of the 100 st.	0.8787389702721663	1.0	0.9986526966094971	1.0	0.5716606378555298	0.9147341847419739	60.28817681965138	0.6028817681965138	0.5222129821777344	0.9147341847419739
5	bart-large-rlhf-jbleu	0	&gt or get with the program craig	0.5975787192583085	1.0	0.9990366101264954	0.0	0.22808632254600525	0.9209887981414795	100.00000000000004	1.0000000000000004	0.2098625749349594	0.0
5	bart-large-rlhf-jbleu	1	andgt or get with the program craig	0.4485587326766955	1.0	0.9985198974609375	0.0	0.27148228883743286	0.5899342894554138	70.1396726799769	0.7013967267997689	0.15991966426372528	0.0
5	bart-large-rlhf-jbleu	2	Or get with the program craig.	0.48302707922089383	1.0	0.9993496537208557	0.0	0.2555777430534363	0.8403637409210205	53.29462628216855	0.5329462628216856	0.2146385908126831	0.0
5	bart-large-rlhf-jbleu	3	Or get with the program craig	0.5407477072369447	1.0	0.9985070824623108	0.0	0.3131227195262909	0.8288072347640991	54.44460596606694	0.5444460596606694	0.25913092494010925	0.0
6	bart-large-rlhf-jbleu	0	Penguins like shiny pebbles.	1.2273496031388806	1.0	0.9911577105522156	1.0	0.9627446532249451	0.8872734308242798	39.76353643835252	0.39763536438352515	0.8466644883155823	0.8872734308242798
6	bart-large-rlhf-jbleu	1	penguins like shiny pebbles .	1.2126589617802992	1.0	0.9929909706115723	1.0	0.8850122690200806	0.8872734308242798	66.87403049764218	0.6687403049764218	0.7797440886497498	0.8872734308242798
6	bart-large-rlhf-jbleu	2	Penguins love shiny pebbles.	1.1991818845294642	1.0	0.9992245435714722	1.0	0.9677369594573975	0.8924420475959778	21.3643503198117	0.21364350319811698	0.8629794120788574	0.8924420475959778
6	bart-large-rlhf-jbleu	3	Penguins like shiny pebbles	1.2749655413414351	1.0	0.9911742806434631	1.0	0.9614000916481018	0.8870940208435059	59.460355750136046	0.5946035575013604	0.845325231552124	0.8870940208435059
7	bart-large-rlhf-jbleu	0	I messed up again.	0.7245819754912113	1.0	0.9998987317085266	1.0	0.9713947772979736	0.4498370289802551	19.3576934939088	0.193576934939088	0.43692508339881897	0.4498370289802551
7	bart-large-rlhf-jbleu	1	I messed up myself again.	0.6402820869875285	1.0	0.9998409748077393	1.0	0.7913250923156738	0.48670920729637146	19.304869754804482	0.19304869754804482	0.38508397340774536	0.48670920729637146
7	bart-large-rlhf-jbleu	2	I messed myself up again.	0.7644880964947077	1.0	0.9995284080505371	1.0	0.9751812815666199	0.48495328426361084	19.304869754804482	0.19304869754804482	0.4726943373680115	0.48495328426361084
7	bart-large-rlhf-jbleu	3	I messed up again.	0.7245819754912113	1.0	0.9998987317085266	1.0	0.9713947772979736	0.4498370289802551	19.3576934939088	0.193576934939088	0.43692508339881897	0.4498370289802551
8	bart-large-rlhf-jbleu	0	You were supposed to be making sure he got his priorities straight.	0.6853310263907737	1.0	0.9999582767486572	1.0	0.9712933301925659	0.3909233510494232	28.917849332325716	0.2891784933232572	0.3796854019165039	0.3909233510494232
8	bart-large-rlhf-jbleu	1	you posed to be making sure his he got his things together !	0.3377883123731438	1.0	0.9999595880508423	0.0	0.10042673349380493	0.7100098133087158	70.16035864257111	0.7016035864257111	0.07130108773708344	0.0
8	bart-large-rlhf-jbleu	2	You were supposed to be making sure he got his priorities straight	0.7003011547862001	1.0	0.9999583959579468	1.0	0.9712438583374023	0.4043428897857666	29.167552921712726	0.29167552921712725	0.3926992118358612	0.4043428897857666
8	bart-large-rlhf-jbleu	3	You were supposed to be making sure his he got his priorities straight	0.36855582820274857	1.0	0.9999522566795349	0.0	0.2911837697029114	0.42512980103492737	57.60844201603898	0.5760844201603897	0.12378498911857605	0.0
9	bart-large-rlhf-jbleu	0	Where do you live?	1.007547700405121	1.0	0.9999487996101379	1.0	0.9782038927078247	0.5211751461029053	100.00000000000004	1.0000000000000004	0.5097894072532654	0.5211751461029053
9	bart-large-rlhf-jbleu	1	where do you live ? * *	1.04214845740201	1.0	0.9999585747718811	1.0	0.9774796366691589	0.6904047727584839	41.11336169005198	0.4111336169005198	0.6748286485671997	0.6904047727584839
9	bart-large-rlhf-jbleu	2	Where do you live?	1.007547700405121	1.0	0.9999487996101379	1.0	0.9782038927078247	0.5211751461029053	100.00000000000004	1.0000000000000004	0.5097894072532654	0.5211751461029053
9	bart-large-rlhf-jbleu	3	Where do you live? * *	1.093650687281853	1.0	0.9999598264694214	1.0	0.9781397581100464	0.6904047727584839	61.47881529512643	0.6147881529512643	0.6752852201461792	0.6904047727584839
10	bart-large-rlhf-jbleu	0	to make up for our people generallu being bad at actual bilinguity	0.8325993363123105	1.0	0.9974365234375	0.0	0.4913053810596466	0.9759013652801514	63.40466277046863	0.6340466277046863	0.47823646664619446	0.0
